location_no,property_jibun_juso,property_doro_juso,zipcode,x_coordinate,y_coordinate,formated_price,jibun_juso
1946,광진구 구의동 50-28,서울 광진구 자양로45길 24-6,4954,127.091546565211,37.5522741402949,2.08,서울특별시광진구 구의동 50-28
1947,광진구 구의동 51-2,서울 광진구 자양로49길 21,4954,127.091531373511,37.5528071823658,5.10,서울특별시광진구 구의동 51-2
1948,광진구 구의동 51-3,서울 광진구 자양로49길 15-8,4954,127.091546997445,37.552627511299,2.87,서울특별시광진구 구의동 51-3
1949,광진구 구의동 547-7,서울 광진구 강변역로4길 56,5116,127.092120703039,37.533357033782,2.50,서울특별시광진구 구의동 547-7
1950,광진구 구의동 554-6,서울 광진구 영화사로13길 21,4948,127.094498828319,37.5553498924628,4.30,서울특별시광진구 구의동 554-6
1951,광진구 구의동 56-8,서울 광진구 자양로46길 18,4961,127.092652797207,37.550910698261,5.00,서울특별시광진구 구의동 56-8
1952,광진구 구의동 560-7,서울 광진구 영화사로 87-6,4948,127.095993776315,37.5552074101404,5.85,서울특별시광진구 구의동 560-7
1953,광진구 구의동 57-15,서울 광진구 천호대로135길 18-6,4962,127.092622416545,37.5502284863456,4.25,서울특별시광진구 구의동 57-15
1954,광진구 구의동 58-10,서울 광진구 천호대로137길 16-9,4962,127.09386089739,37.5496857381652,12.50,서울특별시광진구 구의동 58-10
1955,광진구 구의동 587-60,서울 광진구 구의강변로3가길 24,5048,127.091848024589,37.536484528749,1.95,서울특별시광진구 구의동 587-60
1956,광진구 구의동 59-1,서울 광진구 천호대로 700,4980,127.092022274837,37.5490111663673,5.90,서울특별시광진구 구의동 59-1
1957,광진구 구의동 591-22,서울 광진구 뚝섬로67길 35,5049,127.090810148095,37.5358309348883,3.10,서울특별시광진구 구의동 591-22
1958,광진구 구의동 591-29,서울 광진구 아차산로58길 55,5049,127.089625212855,37.5355627113061,7.00,서울특별시광진구 구의동 591-29
1959,광진구 구의동 596-10,서울 광진구 구의강변로 31-16,5115,127.090600660403,37.5337248268901,3.42,서울특별시광진구 구의동 596-10
1960,광진구 구의동 596-9,서울 광진구 뚝섬로 734,5115,127.090667520067,37.5339999411775,3.38,서울특별시광진구 구의동 596-9
1961,광진구 구의동 60-46,서울 광진구 천호대로136길 27,4980,127.090968242333,37.5482441522663,4.10,서울특별시광진구 구의동 60-46
1962,광진구 구의동 61-13,서울 광진구 자양로38길 37-6,4979,127.090244386278,37.5468726670918,3.10,서울특별시광진구 구의동 61-13
1963,광진구 구의동 610,서울 광진구 구의강변로 94,5117,127.09466413874,37.5384985628719,13.30,서울특별시광진구 구의동 610
1964,광진구 구의동 611,서울 광진구 광나루로56길 32,5118,127.095874079019,37.5386275109447,16.10,서울특별시광진구 구의동 611
1965,광진구 구의동 614-12,서울 광진구 천호대로132길 60,4993,127.087778731467,37.5487030121764,2.60,서울특별시광진구 구의동 614-12
1966,광진구 구의동 631-1,서울 광진구 광나루로56길 29,5119,127.097621063329,37.5373977464389,23.65,서울특별시광진구 구의동 631-1
1967,광진구 구의동 633-5,서울 광진구 광나루로30길 9,5023,127.082373607746,37.544692326462,3.10,서울특별시광진구 구의동 633-5
1968,광진구 구의동 648-6,서울 광진구 자양로23나길 14,5023,127.082360511559,37.5424566862334,4.42,서울특별시광진구 구의동 648-6
1969,광진구 구의동 649-1,서울 광진구 광나루로30다길 16,5023,127.082139253598,37.5429336492033,7.00,서울특별시광진구 구의동 649-1
1970,광진구 구의동 657,서울 광진구 구의강변로5길 7,5047,127.092780543253,37.5378385435946,8.50,서울특별시광진구 구의동 657
1971,광진구 구의동 668,서울 광진구 광나루로 545,4978,127.090266282695,37.5457933439539,15.00,서울특별시광진구 구의동 668
1972,광진구 구의동 680,서울 광진구 광나루로 458,5022,127.080896132131,37.5441837427939,16.70,서울특별시광진구 구의동 680
1973,광진구 구의동 682,서울 광진구 자양로 227,4993,127.08735294776,37.5473875097122,5.85,서울특별시광진구 구의동 682
1974,광진구 구의동 70-5,서울 광진구 천호대로134길 46,4975,127.089013389139,37.5477917190469,4.80,서울특별시광진구 구의동 70-5
1975,광진구 군자동 130-56,서울 광진구 동일로50길 16,5000,127.071647540838,37.5541281796533,4.00,서울특별시광진구 군자동 130-56
1976,광진구 군자동 158-2,서울 광진구 군자로15길 50,4999,127.0732957362,37.5557131939807,4.40,서울특별시광진구 군자동 158-2
1977,광진구 군자동 159-9,서울 광진구 동일로56길 29,4995,127.07368938264,37.5558567481454,2.49,서울특별시광진구 군자동 159-9
1978,광진구 군자동 160-9,서울 광진구 면목로3길 26,4995,127.074305217017,37.5562539723269,2.20,서울특별시광진구 군자동 160-9
1979,광진구 군자동 355-5,서울 광진구 동일로 190,5003,127.068148925189,37.5487433633882,2.20,서울특별시광진구 군자동 355-5
1980,광진구 군자동 464-4,서울 광진구 동일로 302,4994,127.073381255317,37.5580958280384,3.50,서울특별시광진구 군자동 464-4
1981,광진구 군자동 465-13,서울 광진구 천호대로102길 27,4994,127.073814421276,37.5577884081264,2.70,서울특별시광진구 군자동 465-13
1982,광진구 군자동 468-10,서울 광진구 동일로60길 48-1,4994,127.075937746849,37.5575793817518,2.38,서울특별시광진구 군자동 468-10
1983,광진구 군자동 473-1,서울 광진구 천호대로 530,4996,127.076993281444,37.5577379944448,1.95,서울특별시광진구 군자동 473-1
1984,광진구 군자동 504,서울 광진구 군자로10길 17,5004,127.071669060039,37.549063656546,3.18,서울특별시광진구 군자동 504
1985,광진구 군자동 88-36,서울 광진구 능동로23길 23,4998,127.075763588314,37.5525688663493,5.05,서울특별시광진구 군자동 88-36
1986,광진구 군자동 99,서울 광진구 군자로12길 46,5004,127.072627886348,37.5512697055385,7.56,서울특별시광진구 군자동 99
1987,광진구 능동 240-29,서울 광진구 능동로32길 82-58,4988,127.082123259506,37.5530062835033,5.45,서울특별시광진구 능동 240-29
1988,광진구 능동 240-7,서울 광진구 천호대로114길 43,4988,127.082060147262,37.5537619941707,2.90,서울특별시광진구 능동 240-7
1989,광진구 능동 248-32,서울 광진구 천호대로118길 17,4987,127.085272905934,37.5538204448755,3.90,서울특별시광진구 능동 248-32
1990,광진구 능동 314-2,서울 광진구 천호대로110길 109,4990,127.078067383363,37.552582412301,5.45,서울특별시광진구 능동 314-2
1991,광진구 능동 315-17,서울 광진구 천호대로110길 122,4990,127.077578852811,37.5520558307121,5.92,서울특별시광진구 능동 315-17
1992,광진구 능동 315-21,서울 광진구 천호대로110길 108,4990,127.07782253472,37.5526296060209,4.80,서울특별시광진구 능동 315-21
1993,광진구 능동 380,서울 광진구 천호대로112길 68,4989,127.079925507868,37.5532207874978,4.80,서울특별시광진구 능동 380
1994,광진구 자양동 10-10,서울 광진구 아차산로26길 25,5072,127.06595930477,37.5402375528837,5.75,서울특별시광진구 자양동 10-10
1995,광진구 자양동 10-7,서울 광진구 아차산로26길 31,5072,127.065833993292,37.5397900060845,6.00,서울특별시광진구 자양동 10-7
1996,광진구 자양동 16-32,서울 광진구 아차산로22길 41,5071,127.063838847287,37.5400814036684,3.47,서울특별시광진구 자양동 16-32
1997,광진구 자양동 16-6,서울 광진구 아차산로24길 10,5071,127.064856515221,37.5407297491865,1.21,서울특별시광진구 자양동 16-6
1998,광진구 자양동 2-2,서울 광진구 능동로 87,5073,127.069683630291,37.5391238503525,3.15,서울특별시광진구 자양동 2-2
1999,광진구 자양동 200,서울 광진구 뚝섬로22가길 14,5083,127.061743290237,37.5358068215447,13.80,서울특별시광진구 자양동 200
2000,광진구 자양동 203-23,서울 광진구 동일로2길 20,5088,127.06134222417,37.5348743147468,9.50,서울특별시광진구 자양동 203-23
2001,광진구 자양동 206-9,서울 광진구 뚝섬로22길 50,5088,127.060918026,37.5348400260017,7.30,서울특별시광진구 자양동 206-9
2002,광진구 자양동 218-3,서울 광진구 아차산로46가길 26,5055,127.082299886108,37.5360966604682,6.60,서울특별시광진구 자양동 218-3
2003,광진구 자양동 221-8,서울 광진구 아차산로46길 16,5054,127.080710647654,37.5362911119994,2.30,서울특별시광진구 자양동 221-8
2004,광진구 자양동 223-24,서울 광진구 아차산로44길 46,5054,127.078549777809,37.5364700661404,4.50,서울특별시광진구 자양동 223-24
2005,광진구 자양동 227-102,서울 광진구 자양번영로11길 16-1,5066,127.075881770327,37.5374190322156,4.20,서울특별시광진구 자양동 227-102
2006,광진구 자양동 227-113,서울 광진구 자양번영로11길 10,5066,127.076237863237,37.5373296939459,3.20,서울특별시광진구 자양동 227-113
2007,광진구 자양동 227-144,서울 광진구 자양번영로11길 9-5,5066,127.076165996637,37.5369773591271,5.30,서울특별시광진구 자양동 227-144
2008,광진구 자양동 227-166,서울 광진구 자양번영로11길 19-5,5066,127.075602711389,37.537042503004,4.80,서울특별시광진구 자양동 227-166
2009,광진구 자양동 227-297,서울 광진구 자양번영로11길 19-11,5066,127.075439383493,37.5366470683272,4.50,서울특별시광진구 자양동 227-297
2010,광진구 자양동 227-298,서울 광진구 자양번영로9길 16-7,5066,127.075439606203,37.5365311995429,3.68,서울특별시광진구 자양동 227-298
2011,광진구 자양동 227-62,서울 광진구 자양번영로11길 32-5,5066,127.074959630709,37.5376460424963,5.20,서울특별시광진구 자양동 227-62
2012,광진구 자양동 227-7,서울 광진구 아차산로 262,5065,127.072632021718,37.5378031898538,24.70,서울특별시광진구 자양동 227-7
2013,광진구 자양동 227-77,서울 광진구 자양번영로11길 28-8,5066,127.075419644225,37.5377188207162,4.95,서울특별시광진구 자양동 227-77
2014,광진구 자양동 227-78,서울 광진구 자양번영로13길 23,5066,127.075532083725,37.537690907948,5.50,서울특별시광진구 자양동 227-78
2015,광진구 자양동 229-36,서울 광진구 아차산로40길 53-12,5054,127.078402500202,37.5351001928513,4.48,서울특별시광진구 자양동 229-36
2016,광진구 자양동 229-45,서울 광진구 아차산로40길 33,5054,127.078317135858,37.5362378526639,5.05,서울특별시광진구 자양동 229-45
2017,광진구 자양동 229-61,서울 광진구 아차산로40길 39-8,5054,127.078345703786,37.5357502122973,6.00,서울특별시광진구 자양동 229-61
2018,광진구 자양동 229-63,서울 광진구 아차산로40길 39-13,5054,127.0784782568,37.5355933502063,4.60,서울특별시광진구 자양동 229-63
2019,광진구 자양동 230-27,서울 광진구 아차산로44가길 12-5,5054,127.079405841231,37.5358402349662,6.28,서울특별시광진구 자양동 230-27
2020,광진구 자양동 230-32,서울 광진구 아차산로44가길 12-11,5054,127.079359694583,37.5357485441426,4.89,서울특별시광진구 자양동 230-32
2021,광진구 자양동 231-64,서울 광진구 아차산로44길 13-20,5054,127.08011432604,37.5361378974878,7.38,서울특별시광진구 자양동 231-64
2022,광진구 자양동 232-18,서울 광진구 아차산로42길 41-14,5054,127.079492209798,37.5354514852671,5.25,서울특별시광진구 자양동 232-18
2023,광진구 자양동 236,서울 광진구 동일로 56,5080,127.062405723881,37.5383595478387,23.20,서울특별시광진구 자양동 236
2024,광진구 자양동 477-8,서울 광진구 뚝섬로40길 63-6,5094,127.07162901408,37.5310995465786,12.30,서울특별시광진구 자양동 477-8
2025,광진구 자양동 48-59,서울 광진구 뚝섬로28길 48,5085,127.066292450604,37.5345213306323,7.65,서울특별시광진구 자양동 48-59
2026,광진구 자양동 515-1,서울 광진구 뚝섬로33길 42,5070,127.070594373344,37.5367334966311,12.70,서울특별시광진구 자양동 515-1
2027,광진구 자양동 516,서울 광진구 뚝섬로35길 32,5070,127.071647065678,37.53601431485,12.50,서울특별시광진구 자양동 516
2028,광진구 자양동 520-2,서울 광진구 뚝섬로 576,5092,127.073984735652,37.5332682453268,10.85,서울특별시광진구 자양동 520-2
2029,광진구 자양동 57-124,서울 광진구 뚝섬로22길 88,5088,127.062381506237,37.5340081789458,3.37,서울특별시광진구 자양동 57-124
2030,광진구 자양동 57-91,서울 광진구 능동로3라길 11,5084,127.06491344081,37.5343462213464,7.95,서울특별시광진구 자양동 57-91
2031,광진구 자양동 579,서울 광진구 뚝섬로 569,5069,127.075573577702,37.5344089874125,11.20,서울특별시광진구 자양동 579
2032,광진구 자양동 589-16,서울 광진구 자양강변길 269,5095,127.073498099088,37.530132614915,7.60,서울특별시광진구 자양동 589-16
2033,광진구 자양동 593-15,서울 광진구 자양번영로2길 30-11,5110,127.076580646132,37.5297572813449,3.30,서울특별시광진구 자양동 593-15
2034,광진구 자양동 597-3,서울 광진구 자양번영로4길 42,5099,127.077659595248,37.5310525769987,5.10,서울특별시광진구 자양동 597-3
2035,광진구 자양동 597-34,서울 광진구 뚝섬로48길 37,5099,127.07714534637,37.5304609562447,8.08,서울특별시광진구 자양동 597-34
2036,광진구 자양동 598-2,서울 광진구 자양번영로4길 32,5098,127.07698509633,37.5311827627766,5.30,서울특별시광진구 자양동 598-2
2037,광진구 자양동 603-11,서울 광진구 자양번영로4길 29-3,5098,127.076955891313,37.5314977718029,3.48,서울특별시광진구 자양동 603-11
2038,광진구 자양동 603-23,서울 광진구 자양번영로6길 30,5098,127.077067617007,37.5318853096058,5.90,서울특별시광진구 자양동 603-23
2039,광진구 자양동 605-2,서울 광진구 자양번영로4길 53-14,5099,127.078577470098,37.5315905883215,4.80,서울특별시광진구 자양동 605-2
